url,categoria,subcategoria,nombre,sku,marca,precio_ars,stock,unidad,tamano,material,uso,imagen
https://www.neuconmateriales.com.ar/catalog/product/view/id/18950,Construcción,"Cielorrasos desmontables, de PVC y otros",Cielorraso desmontable con yeso 610mm x 1220mm,EST-230-CCO,False,0,0,,,,,https://media.xcons.com.ar/media/catalog/product/6/1/610x1200_212.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/17343,Construcción,"Cielorrasos desmontables, de PVC y otros",Cielorraso desmontable de yeso 610mm x 1220mm,EST-230-2,KNAUF,0,0,,,,,https://media.xcons.com.ar/media/catalog/product/6/1/610x1200_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15983,Construcción,"Cielorrasos desmontables, de PVC y otros",Perfil cielorraso desmontable galvanizado L perimetral blanco 20mm x 20mm x 3m,VARIAS-CIELDESML,VARIAS,6107.959,0,UNIDAD,3m,Galvanizado,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-cieldesml_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/16085,Construcción,Construcción interior en seco y complementos,Cinta fibra vidrio tramada/malla autoadhesiva tomado juntas invisibles construccion seco y terminacion exterior rollo x 50mm x 20m,VARIAS-1170,VARIAS,1323.1834,111,ROLLO,20m,Vitreo,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-1170.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/14939,Construcción,Construcción interior en seco y complementos,Cinta papel microperforada tomado juntas invisibles construccion seco interior rollo x 50mm x 75m,VARIAS-CP75,VARIAS,4505.9311,0,ROLLO,75m,Papel,Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-cp75.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/18759,Construcción,Construcción interior en seco y complementos,Masilla tomado juntas construccion seco y terminacion interior Multimix lista para usar balde x 32kg,ANCLAFLEX-MAS05300000014,ANCLAFLEX,36632.8347,0,BALDE,32kg,Acrílico,Interior,https://media.xcons.com.ar/media/catalog/product/a/n/anclaflex-mas05200000014.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15805,Construcción,Construcción interior en seco y complementos,Masilla tomado juntas construccion seco y terminacion interior lista para usar multiuso balde x 1.8kg,DURLOCK-108574,DURLOCK,36632.8347,0,BALDE,1.8kg,Otros polímeros,Interior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-108574.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15803,Construcción,Construcción interior en seco y complementos,Masilla tomado juntas construccion seco y terminacion interior lista para usar multiuso balde x 18kg,DURLOCK-95326,DURLOCK,36561.5052,0,BALDE,18kg,Otros polímeros,Interior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-95326.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15800,Construcción,Construcción interior en seco y complementos,Masilla tomado juntas construccion seco y terminacion interior lista para usar multiuso balde x 32kg,DURLOCK-95325,DURLOCK,58500.49919999999,67,BALDE,32kg,Otros polímeros,Interior,https://media.xcons.com.ar/media/catalog/product/d/u/durlock-95325v2.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15804,Construcción,Construcción interior en seco y complementos,Masilla tomado juntas construccion seco y terminacion interior lista para usar multiuso balde x 7kg,DURLOCK-95327,DURLOCK,20280.8947,23,BALDE,7kg,Otros polímeros,Interior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-95327.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15801,Construcción,Construcción interior en seco y complementos,Masilla tomado juntas construccion seco y terminacion interior lista para usar multiuso bolsa x 25kg,DURLOCK-95330,DURLOCK,39655.8866,26,BOLSA,25kg,Otros polímeros,Interior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-95330.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15809,Construcción,Construcción interior en seco y complementos,Masilla tomado juntas construccion seco y terminacion interior secado rapido 30' bolsa x 10kg,DURLOCK-110883,DURLOCK,55081.6442,18,BOLSA,10kg,Otros polímeros,Interior,https://media.xcons.com.ar/media/catalog/product/d/u/durlock-110883.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23425,Construcción,Construcción interior en seco y complementos,Perfil Drywall angulo ajuste 8.5mm x 24mm x 2.6m,PRADECON-27711,PRADECON,1661.088,0,UNIDAD,8.5x24mm,Acero,Interior,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27711.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23424,Construcción,Construcción interior en seco y complementos,Perfil Drywall cantonera moleteado 31mm x 31mm x 2.6m,PRADECON-27710,PRADECON,2353.208,752,UNIDAD,31x31mm,Acero,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27710.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23421,Construcción,Construcción interior en seco y complementos,Perfil Drywall montante 35mm x 0.50mm x 2.6m,PRADECON-27704,PRADECON,4187.326,0,UNIDAD,35mm,Acero,Interior,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27704v2.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23419,Construcción,Construcción interior en seco y complementos,Perfil Drywall montante 70mm x 0.50mm x 2.6m,PRADECON-27702,PRADECON,5519.656999999999,0,UNIDAD,70mm,Acero,Interior,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27702-2.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23423,Construcción,Construcción interior en seco y complementos,Perfil Drywall omega 70mm x 12.5mm x 2.6m,PRADECON-27706,PRADECON,3702.842,180,UNIDAD,70mm,Acero,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27706.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23422,Construcción,Construcción interior en seco y complementos,Perfil Drywall solera 35mm x 0.50mm x 2.6m,PRADECON-27705,PRADECON,3702.842,130,UNIDAD,35mm,Acero,Interior,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27705v2.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23420,Construcción,Construcción interior en seco y complementos,Perfil Drywall solera 70mm x 0.50mm x 2.6m,PRADECON-27703,PRADECON,4965.961,529,UNIDAD,70mm,Acero,Interior,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-27703-2.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/16132,Construcción,Construcción interior en seco y complementos,Perfil PVC L cantonera esquinero con malla fibra vidrio sistema EIFS 20mm x 20mm x 2.50m,VARIAS-10750,VARIAS,4308.446999999999,0,UNIDAD,2500mm,PVC,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-10750.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/31396,Construcción,Construcción interior en seco y complementos,Perfil cielorraso desmontable galvanizado T larguero 24mm x 32mm x 3.66m,PRADECON-PDL24323660,PRADECON,7111.533,0,UNIDAD,3.66m,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-pdl24323660.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/31395,Construcción,Construcción interior en seco y complementos,Perfil cielorraso desmontable galvanizado T perimetral 20mm x 22mm x 3m,PRADECON-PDP20223000,PRADECON,4585.295,185,UNIDAD,3m,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-pdp20223000.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/31397,Construcción,Construcción interior en seco y complementos,Perfil cielorraso desmontable galvanizado T travesaño 24mm x 26mm x 1.22m,PRADECON-PDT24261220,PRADECON,2301.299,0,UNIDAD,1.22m,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-pdt24261220.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/31398,Construcción,Construcción interior en seco y complementos,Perfil cielorraso desmontable galvanizado T travesaño 24mm x 32mm x 610mm,PRADECON-PDT2432610,PRADECON,1141.998,103,UNIDAD,610mm,Galvanizado,,https://media.xcons.com.ar/media/catalog/product/p/r/pradecon-pdt2432610.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/14959,Construcción,Construcción interior en seco y complementos,Perfil construccion seco buña perimetral Z galvanizado moleteado 2600mm,VARIAS-BPZ2600,VARIAS,3183.752,400,UNIDAD,,Fibrado,,https://media.xcons.com.ar/media/catalog/product/v/a/varias-bpz2600.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/14965,Construcción,Construcción interior en seco y complementos,Perfil construccion seco solera de 100 galvanizado moleteado 0.52mm x 100mm x 2600mm,VARIAS-PCSS10052,VARIAS,5498.24,0,UNIDAD,,,,https://media.xcons.com.ar/media/catalog/product/s/t/steelh-solera_100_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15815,Construcción,Construcción interior en seco y complementos,Placa cielorraso desmontable yeso Deco Clasic pintada lisa 6.4mm x 606mm x 1216mm,DURLOCK-114964,DURLOCK,8994.3656,420,UNIDAD,6.4mm,Yeso,Interior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-114964.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15817,Construcción,Construcción interior en seco y complementos,Placa cielorraso desmontable yeso Deco Clasic pintada lisa 6.4mm x 606mm x 606mm,DURLOCK-114965,DURLOCK,5638.116,0,UNIDAD,6.4mm,Yeso,Interior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-114965.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15756,Construcción,Construcción interior en seco y complementos,Placa yeso construccion seco estandar STD reforzado interior 12.5mm x 1200mm x 2400mm,DURLOCK-93794,DURLOCK,18892.214,0,UNIDAD,12.5mm x 2.4m,Yeso,Interior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-93794.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15755,Construcción,Construcción interior en seco y complementos,Placa yeso construccion seco estandar STD reforzado interior 9.5mm x 1200mm x 2400mm,DURLOCK-93792,DURLOCK,16961.1992,0,UNIDAD,9.5mm x 2.4m,Yeso,Interior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-93792.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15766,Construcción,Construcción interior en seco y complementos,Placa yeso construccion seco resistente fuego RF interior 12.5mm x 1200mm x 2400mm,DURLOCK-82304,DURLOCK,26551.8528,56,UNIDAD,12.5mm x  2.4m,Fibrado,Interior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-82304.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15762,Construcción,Construcción interior en seco y complementos,Placa yeso construccion seco resistente humedad RH interior 12.5mm x 1200mm x 2400mm,DURLOCK-82302,DURLOCK,30015.1148,1,UNIDAD,12.5mm x  2.4m,Fibrado,Interior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-82302.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15785,Construcción,Construcción interior en seco y complementos,Placa yeso revestimiento anti humedad AH 12.5mm x 1200mm x 2600mm,DURLOCK-175754,DURLOCK,31887.5656,0,UNIDAD,,Yeso,Interior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-175754.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15678,Construcción,Fundaciones,Fundación de platea de hormigón armado para Steel Framing,EST-202,False,0,0,,,,,https://media.xcons.com.ar/media/catalog/product/p/t/ptea_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/6410,Construcción,Hierros y mallas de construcción,Barra hierro construccion aletado ø 12mm x 12m,VARIAS-9010102,VARIAS,26845.6045,0,UNIDAD,12mm,Acero,,https://media.xcons.com.ar/media/catalog/product/s/k/sku-9010102_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/16051,Construcción,Hierros y mallas de construcción,Barra hierro construccion aletado ø 25mm x 12m,VARIAS-9010110,VARIAS,110317.0068,462,UNIDAD,25mm,Acero,,https://media.xcons.com.ar/media/catalog/product/s/k/sku-9010110.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/6414,Construcción,Hierros y mallas de construcción,Barra hierro construccion aletado ø 8mm x 12m,VARIAS-9010107,VARIAS,12125.9424,11793,UNIDAD,8mm,Acero,,https://media.xcons.com.ar/media/catalog/product/s/k/sku-9010107_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23429,Construcción,Hierros y mallas de construcción,Barra hierro construccion ø 10mm x 12m,ACERBRAG-33210,ACERBRAG,18694.1612,0,UNIDAD,10mm,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/a/c/acerbrag-33210v2.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23431,Construcción,Hierros y mallas de construcción,Barra hierro construccion ø 16mm x 12m,ACERBRAG-33216,ACERBRAG,49344.6954,116,UNIDAD,16mm,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/a/c/acerbrag-33210v2_2.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23427,Construcción,Hierros y mallas de construcción,Barra hierro construccion ø 6mm x 12m,ACERBRAG-33206,ACERBRAG,6765.786874,162,UNIDAD,6mm,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/a/c/acerbrag-33206v2.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/23428,Construcción,Hierros y mallas de construcción,Barra hierro construccion ø 8mm x 12m,ACERBRAG-33208,ACERBRAG,12125.9424,11793,UNIDAD,8mm,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/a/c/acerbrag-33210v2_6.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/24402,Construcción,Hierros y mallas de construcción,Barra hierro liso ø 10mm x 12m,ACERBRAG-TEMP-HL10-12,ACERBRAG,19078.2878,629,UNIDAD,10mm,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/a/c/acerbrag-temp-hl10-12v2.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/24403,Construcción,Hierros y mallas de construcción,Barra hierro liso ø 12mm x 12m,ACERBRAG-TEMP-HL-12-12,ACERBRAG,27298.59704,353,UNIDAD,12mm,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/a/c/acerbrag-temp-hl10-12v2_2.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/24404,Construcción,Hierros y mallas de construcción,Barra hierro liso ø 14mm x 12m,ACERBRAG-TEMP-HL-14-12,ACERBRAG,37644.4068,680,UNIDAD,14mm,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/a/c/acerbrag-temp-hl10-12v2_4.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/24405,Construcción,Hierros y mallas de construcción,Barra hierro liso ø 16mm x 12m,ACERBRAG-TEMP-HL16-12,ACERBRAG,48225.53736,75,UNIDAD,16mm,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/a/c/acerbrag-temp-hl10-12v2_6.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/24406,Construcción,Hierros y mallas de construcción,Barra hierro liso ø 20mm x 12m,ACERBRAG-TEMP-HL20-12,ACERBRAG,78617.9108,296,UNIDAD,20mm,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/a/c/acerbrag-temp-hl10-12v2_8.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/24400,Construcción,Hierros y mallas de construcción,Barra hierro liso ø 6mm x 12m,ACERBRAG-TEMP-HL6-12,ACERBRAG,7134.0269,210,UNIDAD,6mm,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/a/c/acerbrag-temp-hl10-12v2_10.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/24401,Construcción,Hierros y mallas de construcción,Barra hierro liso ø 8mm x 12m,ACERBRAG-TEMP-HL8-12,ACERBRAG,12466.46544,150,UNIDAD,8mm,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/a/c/acerbrag-temp-hl10-12v2_12.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/31084,Construcción,Hierros y mallas de construcción,Hierro liso redondo laminado en caliente ø 10mm x 12m,VARIAS-HILI-RED-1012000,VARIAS,19078.2878,629,UNIDAD,10mm,Acero,,https://media.xcons.com.ar/media/catalog/product/v/a/varias-hili-red-1012000_1.png
https://www.neuconmateriales.com.ar/catalog/product/view/id/31091,Construcción,Hierros y mallas de construcción,Hierro liso redondo laminado en caliente ø 6mm x 12m,VARIAS-HILI-RED-0612000,VARIAS,7134.0269,210,UNIDAD,6mm,Acero,,https://media.xcons.com.ar/media/catalog/product/v/a/varias-hili-red-0612000.png
https://www.neuconmateriales.com.ar/catalog/product/view/id/31089,Construcción,Hierros y mallas de construcción,Hierro liso redondo laminado en caliente ø 8mm x 12m,VARIAS-HILI-RED-0812000,VARIAS,12466.46544,150,UNIDAD,8mm,Acero,,https://media.xcons.com.ar/media/catalog/product/v/a/varias-hili-red-0812000.png
https://www.neuconmateriales.com.ar/catalog/product/view/id/6447,Construcción,Hierros y mallas de construcción,Malla acero Q131 maxi ø 5mm armadura resistente separacion 150mm x 150mm medidas 2.40m x 6m x 14.4m²,VARIAS-MAL267162,VARIAS,90114.02399999999,14,UNIDAD,2.4x6m,Acero,,https://media.xcons.com.ar/media/catalog/product/v/a/varias-mal267162.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/25268,Construcción,Hierros y mallas de construcción,Malla acero Q188 ø 6mm armadura resistente separacion 150mm x 150mm medidas 2.4m x 6m x 14.4m²,ACERBRAG-TEMP-MAQ188150150-240,ACERBRAG,125135.296,35,UNIDAD,150x150mm,Acero,,https://media.xcons.com.ar/media/catalog/product/a/c/acerbrag-temp-maq188150150-240.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/24699,Construcción,Hierros y mallas de construcción,Malla acero Q216 galvanizado ø 2.6mm separacion 25mm x 25mm medidas 1.2m x 3m x 3.6m²,COMERCIAL_CMP-33535,COMERCIAL CMP,56803.692,0,UNIDAD,,Acero,,https://media.xcons.com.ar/media/catalog/product/c/o/comercial_cmp-33535.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/25266,Construcción,Hierros y mallas de construcción,Malla acero Q335 ø 8mm armadura resistente separacion 150mm x 150mm medidas 2.4m x 6m x 14.4m²,ACERBRAG-TEMP-MAQ335150150-240,ACERBRAG,231635.261,17,UNIDAD,150x150mm,Acero,,https://media.xcons.com.ar/media/catalog/product/a/c/acerbrag-temp-maq335150150-240.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/6453,Construcción,Hierros y mallas de construcción,Malla acero R131 mini ø 5mm armadura resistente separacion 150mm x 250mm medidas 2.40m x 6m x 14.4m²,VARIAS-MAL025,VARIAS,71772.844,0,UNIDAD,2.4x6m,Acero,,https://media.xcons.com.ar/media/catalog/product/v/a/varias-mal025_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/22148,Construcción,Implementos y consumibles para herramientas,Lapiz carpintero construccion seco 180mm,VARIAS-LAPCARP,VARIAS,605.2541,2,UNIDAD,1U,Otras maderas,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-lapcarp.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/3802,Construcción,"Maderas, fenólicos y OSB para construcción",Placa estructural OSB APA 11.1mm x 1.22m x 2.44m,LP-399,LP,35637.525,0,UNIDAD,11.1mm,OSB,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/l/p/lp-399.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/4223,Construcción,"Maderas, fenólicos y OSB para construcción",Placa estructural OSB APA 15.1mm x 1.22m x 2.44m,LP-427,LP,48478.68629999999,0,UNIDAD,15.1mm,OSB,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/l/p/lp-427.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/4224,Construcción,"Maderas, fenólicos y OSB para construcción",Placa estructural OSB APA 18.3mm x 1.22m x 2.44m,LP-428,LP,58753.00199999999,10,UNIDAD,18.3mm,OSB,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/l/p/lp-428.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/4308,Construcción,"Maderas, fenólicos y OSB para construcción",Placa estructural OSB APA 9.5mm x 1.22m x 2.44m,LP-10743,LP,30499.1995,116,UNIDAD,9.5mm,OSB,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/l/p/lp-10743v2.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/30694,Construcción,"Maderas, fenólicos y OSB para construcción",Tablero fenolico Pino industrial 18mm x 1.22m x 2.44m,MOCONA-FENPI1812202440,MOCONA,36602.5,178,UNIDAD,1.22x2.44m,Pino,,https://media.xcons.com.ar/media/catalog/product/m/o/mocona-fenpi1812202440.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/12033,Construcción,"Membranas, asfaltos e impermeabilizantes",Film polietileno impermeabilizante barrera corta vapor 200 micrones 4m x 50m rollo x 200m²,VARIAS-BOB007,VARIAS,87579.1345,0,ROLLO,50m,Polietileno,,https://media.xcons.com.ar/media/catalog/product/v/a/varias-bob007.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/6667,Construcción,"Membranas, asfaltos e impermeabilizantes",Membrana asfaltica aluminio Clipperflex expuesta no transitable 35kg x 3mm x 1000mm x 10m rollo x 10m²,VARIAS-PTROTR35KGPOCL,VARIAS,98185.5952,0,ROLLO,,Asfalto,Expuesto,https://media.xcons.com.ar/media/catalog/product/s/k/sku-ptrotr35kgpocl_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/6615,Construcción,"Membranas, asfaltos e impermeabilizantes",Membrana asfaltica aluminio Clipperflex expuesta no transitable 40kg x 4mm x 1000mm x 10m rollo x 10m²,VARIAS-PTROTR40KGPOCL,VARIAS,108580.8141,0,ROLLO,,Asfalto,Expuesto,https://media.xcons.com.ar/media/catalog/product/s/k/sku-ptrotr40kgpocl_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/18779,Construcción,"Membranas, asfaltos e impermeabilizantes",Membrana hidrofuga Roofing agua / viento polietileno 1160mm x 26m rollo x 30m²,WICHI-030,WICHI,53493.3135,0,ROLLO,,Polietileno,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/w/i/wichi-030.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15861,Construcción,"Membranas, asfaltos e impermeabilizantes",Membrana hidrofuga agua y viento polipropileno rollo 1500mm x 20m x 30m²,DURLOCK-4077104,DURLOCK,48104.1187,0,ROLLO,,Polipropileno,Exterior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-4077104.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/42005,Construcción,"Membranas, asfaltos e impermeabilizantes",Membrana reguladora de vapor 1.4m x 21.42m rollo x 30m²,PATAGONICO-TEMP-PAT30,PATAGONICO,46718.1,0,ROLLO,30m²,,Interior,https://media.xcons.com.ar/media/catalog/product/2/p/2patagonico-temp-pat30.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/6683,Construcción,"Membranas, asfaltos e impermeabilizantes",Pintura asfaltica Clipperflex impermeable base solvente secado rapido balde x 18l,VARIAS-PTPIAS18LTLACL,VARIAS,122809.1073,0,BALDE,,Asfalto,Exterior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-ptpias18ltlacl.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/6671,Construcción,"Membranas, asfaltos e impermeabilizantes",Pintura asfaltica Clipperflex impermeable base solvente secado rapido lata x 1l,VARIAS-PTPIAS01LTLACL,VARIAS,11228.3523,0,LATA,,Asfalto,Exterior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-ptpias01ltlacl.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/6679,Construcción,"Membranas, asfaltos e impermeabilizantes",Pintura asfaltica Clipperflex impermeable base solvente secado rapido lata x 4l,VARIAS-PTPIAS04LTLACL,VARIAS,34078.3916,0,LATA,,Asfalto,Exterior,https://media.xcons.com.ar/media/catalog/product/s/k/sku-ptpias04ltlacl.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/21717,Construcción,"Paredes, tabiques y cielorrasos interiores en seco",Cielorraso de junta tomada con placas de yeso,EST-231-3,False,0,0,,,,,https://media.xcons.com.ar/media/catalog/product/1/0/1000x850_3_8_1_32.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/15646,Construcción,"Paredes, tabiques y cielorrasos interiores en seco",Tabique no portante de construcción en seco interior con placas de yeso y aislación,EST-205-1,ISOVER,0,0,,,,,https://media.xcons.com.ar/media/catalog/product/t/a/tabstd400_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/19130,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos","Barra redonda herreria acero laminado en caliente ø 1/2"" - ø 12.70mm x 6m",VARIAS-BAR-CIR-1270-6,VARIAS,16299.426,62,UNIDAD,"1/2""",Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-bar-cir-1270-6v2.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/17815,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos",Perfil C acero galvanizado pestaña 15mm estructuras metalicas 100mm x 50mm x 12m x 1.6mm,VARIAS-PCGL-100501516-12,VARIAS,101118.732,17,UNIDAD,100x50mm,Galvanizado,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pcgl-100501516-12.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/17826,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos",Perfil C acero galvanizado pestaña 15mm estructuras metalicas 120mm x 50mm x 12m x 1.6mm,VARIAS-PCGL-120501516-12,VARIAS,109925.959,11,UNIDAD,120x50mm,Galvanizado,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pcgl-120501516-12.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/17797,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos",Perfil C acero galvanizado pestaña 15mm estructuras metalicas 80mm x 40mm x 12m x 1.6mm,VARIAS-PCGL-80401516-12,VARIAS,82137.341,37,UNIDAD,80x40mm,Galvanizado,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pcgl-80401516-12.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/17733,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos",Perfil C acero laminado en caliente pestaña 10mm estructuras metalicas 100mm x 45mm x 12m x 2mm,VARIAS-PCC-10045102-12,VARIAS,100080.552,84,UNIDAD,100x45mm,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pcc-10045102-12_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/17753,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos",Perfil C acero laminado en caliente pestaña 15mm estructuras metalicas 120mm x 50mm x 12m x 2mm,VARIAS-PCC-12050152-12,VARIAS,120740.334,0,UNIDAD,120x50mm,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pcc-12050152-12_1.jpg
https://www.neuconmateriales.com.ar/catalog/product/view/id/17717,Construcción,"Perfiles metálicos UPN, IPN, T, C, U, planchuelas y angulos",Perfil C acero laminado en caliente pestaña 15mm estructuras metalicas 80mm x 40mm x 12m x 2mm,VARIAS-PCC-8040152-12,VARIAS,89785.26699999999,121,UNIDAD,80x40mm,Acero,Exterior e Interior,https://media.xcons.com.ar/media/catalog/product/v/a/varias-pcc-8040152-12_1.jpg
